name,year,oil_prod_mill_sm3,deflator,price,price_l1,price_l2,price_l3,price_l4,price_l5,price_l6,price_l7,price_l8,real_invest_mill_nok_2010,in_place_oil_mill_sm3,recoverable_oil,pdo_approved_date,producing_date,shutdown_date,shutdown,prod_year,cost_index
ELDFISK,2008,3.022,98.04837554103632,98.7752213798446,75.35718737656343,69.54947373496447,59.88122404491713,43.42123839784289,33.70653746613997,29.713677262955862,29.549440440200854,35.25693997530201,1835.8284775933319,438.8,133.9,25.04.1975,08.08.1979,,False,29,210.6916666666667
ELDFISK,2009,2.858,98.79296441592571,62.24127432913394,98.7752213798446,75.35718737656343,69.54947373496447,59.88122404491713,43.42123839784289,33.70653746613997,29.713677262955862,29.549440440200854,2269.392373490296,438.8,133.9,25.04.1975,08.08.1979,,False,30,209.725
ELDFISK,2010,2.874,100.0,79.51166666666667,62.24127432913394,98.7752213798446,75.35718737656343,69.54947373496447,59.88122404491713,43.42123839784289,33.70653746613997,29.713677262955862,2114.0,438.8,133.9,25.04.1975,08.08.1979,,False,31,278.4
ELDFISK,2011,2.894,102.06429983160999,109.01379507843096,79.51166666666667,62.24127432913394,98.7752213798446,75.35718737656343,69.54947373496447,59.88122404491713,43.42123839784289,33.70653746613997,3672.194887128613,438.8,133.9,25.04.1975,08.08.1979,,False,32,359.6083333333333
ELDFISK,2012,2.645,103.896811080026,107.46399769735716,109.01379507843096,79.51166666666667,62.24127432913394,98.7752213798446,75.35718737656343,69.54947373496447,59.88122404491713,43.42123839784289,6991.552410982989,438.8,133.9,25.04.1975,08.08.1979,,False,33,385.175
ELDFISK,2013,1.928,105.444891271546,103.02775097963944,107.46399769735716,109.01379507843096,79.51166666666667,62.24127432913394,98.7752213798446,75.35718737656343,69.54947373496447,59.88122404491713,8814.08277624917,438.8,133.9,25.04.1975,08.08.1979,,False,34,384.4666666666667
ELDFISK,2014,1.954,106.980012591836,92.56246184148432,103.02775097963944,107.46399769735716,109.01379507843096,79.51166666666667,62.24127432913394,98.7752213798446,75.35718737656343,69.54947373496447,0.0,438.8,133.9,25.04.1975,08.08.1979,,False,35,360.5166666666667
EMBLA,1993,0.688,71.37573181386091,23.877163241484837,27.691634713867,29.35721576845179,35.89012649414018,28.69099290129469,24.412018536780177,31.307848219759503,25.012967587751174,48.7356693355596,522.5865858338768,48.7,12.8,14.12.1990,12.05.1993,,False,0,63.99416909620991
EMBLA,1994,1.416,72.89490133610391,21.7310580616529,23.877163241484837,27.691634713867,29.35721576845179,35.89012649414018,28.69099290129469,24.412018536780177,31.307848219759503,25.012967587751174,0.0,48.7,12.8,14.12.1990,12.05.1993,,False,1,70.95149748210974
EMBLA,1995,1.273,74.41514845363629,22.90416268844224,21.7310580616529,23.877163241484837,27.691634713867,29.35721576845179,35.89012649414018,28.69099290129469,24.412018536780177,31.307848219759503,4.0314372306454835,48.7,12.8,14.12.1990,12.05.1993,,False,2,73.86694937715346
EMBLA,1996,0.999,75.7732873818402,27.232552147322263,22.90416268844224,21.7310580616529,23.877163241484837,27.691634713867,29.35721576845179,35.89012649414018,28.69099290129469,24.412018536780177,1.3197262974229351,48.7,12.8,14.12.1990,12.05.1993,,False,3,70.05035780545985
EMBLA,1997,0.736,77.0706605506334,24.806240399059625,27.232552147322263,22.90416268844224,21.7310580616529,23.877163241484837,27.691634713867,29.35721576845179,35.89012649414018,28.69099290129469,0.0,48.7,12.8,14.12.1990,12.05.1993,,False,4,83.87225019878079
EMBLA,1998,0.485,77.9069380352619,16.403117602802734,24.806240399059625,27.232552147322263,22.90416268844224,21.7310580616529,23.877163241484837,27.691634713867,29.35721576845179,35.89012649414018,0.0,48.7,12.8,14.12.1990,12.05.1993,,False,5,105.64537503313015
EMBLA,1999,0.701,79.099233099589,22.562376356034985,16.403117602802734,24.806240399059625,27.232552147322263,22.90416268844224,21.7310580616529,23.877163241484837,27.691634713867,29.35721576845179,446.2748703967324,48.7,12.8,14.12.1990,12.05.1993,,False,6,115.92896899019348
EMBLA,2000,0.637,80.8989663311122,35.25693997530201,22.562376356034985,16.403117602802734,24.806240399059625,27.232552147322263,22.90416268844224,21.7310580616529,23.877163241484837,27.691634713867,18.541646055904287,48.7,12.8,14.12.1990,12.05.1993,,False,7,100.00833333333333
EMBLA,2001,0.495,82.7426835695228,29.549440440200854,35.25693997530201,22.562376356034985,16.403117602802734,24.806240399059625,27.232552147322263,22.90416268844224,21.7310580616529,23.877163241484837,0.0,48.7,12.8,14.12.1990,12.05.1993,,False,8,89.14166666666668
EMBLA,2002,0.387,84.0129382587567,29.713677262955862,29.549440440200854,35.25693997530201,22.562376356034985,16.403117602802734,24.806240399059625,27.232552147322263,22.90416268844224,21.7310580616529,0.0,48.7,12.8,14.12.1990,12.05.1993,,False,9,83.725
EMBLA,2003,0.403,85.6881251271034,33.70653746613997,29.713677262955862,29.549440440200854,35.25693997530201,22.562376356034985,16.403117602802734,24.806240399059625,27.232552147322263,22.90416268844224,155.21403905467378,48.7,12.8,14.12.1990,12.05.1993,,False,10,85.64166666666667
EMBLA,2004,0.4,88.04447180829193,43.42123839784289,33.70653746613997,29.713677262955862,29.549440440200854,35.25693997530201,22.562376356034985,16.403117602802734,24.806240399059625,27.232552147322263,13.629475824591017,48.7,12.8,14.12.1990,12.05.1993,,False,11,103.525
EMBLA,2005,0.282,90.87712250590259,59.88122404491713,43.42123839784289,33.70653746613997,29.713677262955862,29.549440440200854,35.25693997530201,22.562376356034985,16.403117602802734,24.806240399059625,459.96174666825567,48.7,12.8,14.12.1990,12.05.1993,,False,12,135.09166666666667
EMBLA,2006,0.33,93.6695321591134,69.54947373496447,59.88122404491713,43.42123839784289,33.70653746613997,29.713677262955862,29.549440440200854,35.25693997530201,22.562376356034985,16.403117602802734,8.540663987101654,48.7,12.8,14.12.1990,12.05.1993,,False,13,156.12500000000003
EMBLA,2007,0.197,96.1620284975459,75.35718737656343,69.54947373496447,59.88122404491713,43.42123839784289,33.70653746613997,29.713677262955862,29.549440440200854,35.25693997530201,22.562376356034985,1.0399115073009513,48.7,12.8,14.12.1990,12.05.1993,,False,14,152.07500000000005
EMBLA,2008,0.219,98.04837554103632,98.7752213798446,75.35718737656343,69.54947373496447,59.88122404491713,43.42123839784289,33.70653746613997,29.713677262955862,29.549440440200854,35.25693997530201,19.378189485707395,48.7,12.8,14.12.1990,12.05.1993,,False,15,210.6916666666667
EMBLA,2009,0.224,98.79296441592571,62.24127432913394,98.7752213798446,75.35718737656343,69.54947373496447,59.88122404491713,43.42123839784289,33.70653746613997,29.713677262955862,29.549440440200854,27.329881393504905,48.7,12.8,14.12.1990,12.05.1993,,False,16,209.725
EMBLA,2010,0.172,100.0,79.51166666666667,62.24127432913394,98.7752213798446,75.35718737656343,69.54947373496447,59.88122404491713,43.42123839784289,33.70653746613997,29.713677262955862,58.0,48.7,12.8,14.12.1990,12.05.1993,,False,17,278.4
EMBLA,2011,0.14800000000000002,102.06429983160999,109.01379507843096,79.51166666666667,62.24127432913394,98.7752213798446,75.35718737656343,69.54947373496447,59.88122404491713,43.42123839784289,33.70653746613997,63.68534356012803,48.7,12.8,14.12.1990,12.05.1993,,False,18,359.6083333333333
EMBLA,2012,0.12,103.896811080026,107.46399769735716,109.01379507843096,79.51166666666667,62.24127432913394,98.7752213798446,75.35718737656343,69.54947373496447,59.88122404491713,43.42123839784289,149.1864845405236,48.7,12.8,14.12.1990,12.05.1993,,False,19,385.175
EMBLA,2013,0.127,105.444891271546,103.02775097963944,107.46399769735716,109.01379507843096,79.51166666666667,62.24127432913394,98.7752213798446,75.35718737656343,69.54947373496447,59.88122404491713,142.25440245721703,48.7,12.8,14.12.1990,12.05.1993,,False,20,384.4666666666667
EMBLA,2014,0.192,106.980012591836,92.56246184148432,103.02775097963944,107.46399769735716,109.01379507843096,79.51166666666667,62.24127432913394,98.7752213798446,75.35718737656343,69.54947373496447,0.0,48.7,12.8,14.12.1990,12.05.1993,,False,21,360.5166666666667
ENOCH,2007,0.056,96.1620284975459,75.35718737656343,69.54947373496447,59.88122404491713,43.42123839784289,33.70653746613997,29.713677262955862,29.549440440200854,35.25693997530201,22.562376356034985,0.0,1.5,0.3,01.07.2005,30.05.2007,,False,0,152.07500000000005
ENOCH,2008,0.068,98.04837554103632,98.7752213798446,75.35718737656343,69.54947373496447,59.88122404491713,43.42123839784289,33.70653746613997,29.713677262955862,29.549440440200854,35.25693997530201,0.0,1.5,0.3,01.07.2005,30.05.2007,,False,1,210.6916666666667
ENOCH,2009,0.07200000000000001,98.79296441592571,62.24127432913394,98.7752213798446,75.35718737656343,69.54947373496447,59.88122404491713,43.42123839784289,33.70653746613997,29.713677262955862,29.549440440200854,0.0,1.5,0.3,01.07.2005,30.05.2007,,False,2,209.725
ENOCH,2010,0.047,100.0,79.51166666666667,62.24127432913394,98.7752213798446,75.35718737656343,69.54947373496447,59.88122404491713,43.42123839784289,33.70653746613997,29.713677262955862,0.0,1.5,0.3,01.07.2005,30.05.2007,,False,3,278.4
ENOCH,2011,0.029,102.06429983160999,109.01379507843096,79.51166666666667,62.24127432913394,98.7752213798446,75.35718737656343,69.54947373496447,59.88122404491713,43.42123839784289,33.70653746613997,0.0,1.5,0.3,01.07.2005,30.05.2007,,False,4,359.6083333333333
ENOCH,2012,0.002,103.896811080026,107.46399769735716,109.01379507843096,79.51166666666667,62.24127432913394,98.7752213798446,75.35718737656343,69.54947373496447,59.88122404491713,43.42123839784289,0.0,1.5,0.3,01.07.2005,30.05.2007,,False,5,385.175
FRAM,2003,0.6940000000000001,85.6881251271034,33.70653746613997,29.713677262955862,29.549440440200854,35.25693997530201,22.562376356034985,16.403117602802734,24.806240399059625,27.232552147322263,22.90416268844224,1771.5406863533442,75.8,34.5,23.03.2001,01.10.2003,,False,0,85.64166666666667
FRAM,2004,2.938,88.04447180829193,43.42123839784289,33.70653746613997,29.713677262955862,29.549440440200854,35.25693997530201,22.562376356034985,16.403117602802734,24.806240399059625,27.232552147322263,109.03580659672814,75.8,34.5,23.03.2001,01.10.2003,,False,1,103.525
FRAM,2005,1.861,90.87712250590259,59.88122404491713,43.42123839784289,33.70653746613997,29.713677262955862,29.549440440200854,35.25693997530201,22.562376356034985,16.403117602802734,24.806240399059625,930.9273628740294,75.8,34.5,23.03.2001,01.10.2003,,False,2,135.09166666666667
FRAM,2006,1.663,93.6695321591134,69.54947373496447,59.88122404491713,43.42123839784289,33.70653746613997,29.713677262955862,29.549440440200854,35.25693997530201,22.562376356034985,16.403117602802734,1964.3527170333805,75.8,34.5,23.03.2001,01.10.2003,,False,3,156.12500000000003
FRAM,2007,2.641,96.1620284975459,75.35718737656343,69.54947373496447,59.88122404491713,43.42123839784289,33.70653746613997,29.713677262955862,29.549440440200854,35.25693997530201,22.562376356034985,1880.16000520012,75.8,34.5,23.03.2001,01.10.2003,,False,4,152.07500000000005
FRAM,2008,3.278,98.04837554103632,98.7752213798446,75.35718737656343,69.54947373496447,59.88122404491713,43.42123839784289,33.70653746613997,29.713677262955862,29.549440440200854,35.25693997530201,1710.3801982911211,75.8,34.5,23.03.2001,01.10.2003,,False,5,210.6916666666667
FRAM,2009,3.381,98.79296441592571,62.24127432913394,98.7752213798446,75.35718737656343,69.54947373496447,59.88122404491713,43.42123839784289,33.70653746613997,29.713677262955862,29.549440440200854,25.305445734726767,75.8,34.5,23.03.2001,01.10.2003,,False,6,209.725
FRAM,2010,3.091,100.0,79.51166666666667,62.24127432913394,98.7752213798446,75.35718737656343,69.54947373496447,59.88122404491713,43.42123839784289,33.70653746613997,29.713677262955862,117.0,75.8,34.5,23.03.2001,01.10.2003,,False,7,278.4
FRAM,2011,2.802,102.06429983160999,109.01379507843096,79.51166666666667,62.24127432913394,98.7752213798446,75.35718737656343,69.54947373496447,59.88122404491713,43.42123839784289,33.70653746613997,-2.939323548928986,75.8,34.5,23.03.2001,01.10.2003,,False,8,359.6083333333333
FRAM,2012,2.442,103.896811080026,107.46399769735716,109.01379507843096,79.51166666666667,62.24127432913394,98.7752213798446,75.35718737656343,69.54947373496447,59.88122404491713,43.42123839784289,202.12362421619326,75.8,34.5,23.03.2001,01.10.2003,,False,9,385.175
FRAM,2013,2.428,105.444891271546,103.02775097963944,107.46399769735716,109.01379507843096,79.51166666666667,62.24127432913394,98.7752213798446,75.35718737656343,69.54947373496447,59.88122404491713,-162.17001880122749,75.8,34.5,23.03.2001,01.10.2003,,False,10,384.4666666666667
FRAM,2014,2.006,106.980012591836,92.56246184148432,103.02775097963944,107.46399769735716,109.01379507843096,79.51166666666667,62.24127432913394,98.7752213798446,75.35718737656343,69.54947373496447,0.0,75.8,34.5,23.03.2001,01.10.2003,,False,11,360.5166666666667
FRAM H-NORD,2014,0.126,106.980012591836,92.56246184148432,103.02775097963944,107.46399769735716,109.01379507843096,79.51166666666667,62.24127432913394,98.7752213798446,75.35718737656343,69.54947373496447,0.0,5.7,0.7,07.06.2013,05.09.2014,,False,0,360.5166666666667
FRIGG,1977,0.0,34.7107194596032,40.10288526632323,39.16392474627778,37.21397886181544,40.8371480224692,12.644433252233846,10.05023671087586,9.470447100201039,7.996497579291128,8.418754554199861,5600.575356158935,0.0,0.0,13.06.1974,12.09.1977,26.10.2004,True,0,70.4214153193745
FRIGG,1978,0.0,37.1483124220126,37.740610773189005,40.10288526632323,39.16392474627778,37.21397886181544,40.8371480224692,12.644433252233846,10.05023671087586,9.470447100201039,7.996497579291128,1975.8636453295817,0.0,0.0,13.06.1974,12.09.1977,26.10.2004,True,1,81.0760667903525
FRIGG,1979,0.0,40.2150184274818,78.60247548313599,37.740610773189005,40.10288526632323,39.16392474627778,37.21397886181544,40.8371480224692,12.644433252233846,10.05023671087586,9.470447100201039,1519.3328858018374,0.0,0.0,13.06.1974,12.09.1977,26.10.2004,True,2,88.62973760932944
FRIGG,1980,0.0,43.84113871045221,84.00785445661639,78.60247548313599,37.740610773189005,40.10288526632323,39.16392474627778,37.21397886181544,40.8371480224692,12.644433252233846,10.05023671087586,1660.5408103289908,0.0,0.0,13.06.1974,12.09.1977,26.10.2004,True,3,90.16697588126159
FRIGG,1981,0.0,47.93469368048161,74.95614812832369,84.00785445661639,78.60247548313599,37.740610773189005,40.10288526632323,39.16392474627778,37.21397886181544,40.8371480224692,12.644433252233846,262.85763050845486,0.0,0.0,13.06.1974,12.09.1977,26.10.2004,True,4,101.69626292075272
FRIGG,1982,0.0,50.9088028077326,64.76286650172835,74.95614812832369,84.00785445661639,78.60247548313599,37.740610773189005,40.10288526632323,39.16392474627778,37.21397886181544,40.8371480224692,37.32163977958261,0.0,0.0,13.06.1974,12.09.1977,26.10.2004,True,5,108.6668433607209
FRIGG,1983,0.0,52.9184005963474,55.840689943376034,64.76286650172835,74.95614812832369,84.00785445661639,78.60247548313599,37.740610773189005,40.10288526632323,39.16392474627778,37.21397886181544,73.69837251410034,0.0,0.0,13.06.1974,12.09.1977,26.10.2004,True,6,75.5499602438378
FRIGG,1984,0.0,54.7964383730105,52.521661725692255,55.840689943376034,64.76286650172835,74.95614812832369,84.00785445661639,78.60247548313599,37.740610773189005,40.10288526632323,39.16392474627778,60.22289218025868,0.0,0.0,13.06.1974,12.09.1977,26.10.2004,True,7,63.94116087993639
FRIGG,1985,0.0,56.549956891411895,48.7356693355596,52.521661725692255,55.840689943376034,64.76286650172835,74.95614812832369,84.00785445661639,78.60247548313599,37.740610773189005,40.10288526632323,53.05043831882396,0.0,0.0,13.06.1974,12.09.1977,26.10.2004,True,8,66.41929499072356
FRIGG,1986,0.0,57.690075955107204,25.012967587751174,48.7356693355596,52.521661725692255,55.840689943376034,64.76286650172835,74.95614812832369,84.00785445661639,78.60247548313599,37.740610773189005,88.40341974880873,0.0,0.0,13.06.1974,12.09.1977,26.10.2004,True,9,67.81076066790352
FRIGG,1987,0.0,59.162481784071595,31.307848219759503,25.012967587751174,48.7356693355596,52.521661725692255,55.840689943376034,64.76286650172835,74.95614812832369,84.00785445661639,78.60247548313599,79.44223870042903,0.0,0.0,13.06.1974,12.09.1977,26.10.2004,True,10,50.62284654121388
FRIGG,1988,0.0,61.233499846854286,24.412018536780177,31.307848219759503,25.012967587751174,48.7356693355596,52.521661725692255,55.840689943376034,64.76286650172835,74.95614812832369,84.00785445661639,1.6330930005650697,0.0,0.0,13.06.1974,12.09.1977,26.10.2004,True,11,62.099125364431494
FRIGG,1989,0.0,63.6146219458409,28.69099290129469,24.412018536780177,31.307848219759503,25.012967587751174,48.7356693355596,52.521661725692255,55.840689943376034,64.76286650172835,74.95614812832369,125.75725132518906,0.0,0.0,13.06.1974,12.09.1977,26.10.2004,True,12,61.10522130930295
FRIGG,1990,0.0,65.9675393933173,35.89012649414018,28.69099290129469,24.412018536780177,31.307848219759503,25.012967587751174,48.7356693355596,52.521661725692255,55.840689943376034,64.76286650172835,6.063588299316211,0.0,0.0,13.06.1974,12.09.1977,26.10.2004,True,13,62.31115822952557
FRIGG,1991,0.0,68.1632532565899,29.35721576845179,35.89012649414018,28.69099290129469,24.412018536780177,31.307848219759503,25.012967587751174,48.7356693355596,52.521661725692255,55.840689943376034,0.0,0.0,0.0,13.06.1974,12.09.1977,26.10.2004,True,14,66.14100185528757
FRIGG,1992,0.0,69.7172035266869,27.691634713867,29.35721576845179,35.89012649414018,28.69099290129469,24.412018536780177,31.307848219759503,25.012967587751174,48.7356693355596,52.521661725692255,1.4343661957370566,0.0,0.0,13.06.1974,12.09.1977,26.10.2004,True,15,58.69334746885768
FRIGG,1993,0.0,71.37573181386091,23.877163241484837,27.691634713867,29.35721576845179,35.89012649414018,28.69099290129469,24.412018536780177,31.307848219759503,25.012967587751174,48.7356693355596,43.43212911756081,0.0,0.0,13.06.1974,12.09.1977,26.10.2004,True,16,63.99416909620991
FRIGG,1994,0.0,72.89490133610391,21.7310580616529,23.877163241484837,27.691634713867,29.35721576845179,35.89012649414018,28.69099290129469,24.412018536780177,31.307848219759503,25.012967587751174,60.360874620194274,0.0,0.0,13.06.1974,12.09.1977,26.10.2004,True,17,70.95149748210974
FRIGG,1995,0.0,74.41514845363629,22.90416268844224,21.7310580616529,23.877163241484837,27.691634713867,29.35721576845179,35.89012649414018,28.69099290129469,24.412018536780177,31.307848219759503,181.41467537904674,0.0,0.0,13.06.1974,12.09.1977,26.10.2004,True,18,73.86694937715346
FRIGG,1996,0.0,75.7732873818402,27.232552147322263,22.90416268844224,21.7310580616529,23.877163241484837,27.691634713867,29.35721576845179,35.89012649414018,28.69099290129469,24.412018536780177,147.80934531136876,0.0,0.0,13.06.1974,12.09.1977,26.10.2004,True,19,70.05035780545985
FRIGG,1997,0.0,77.0706605506334,24.806240399059625,27.232552147322263,22.90416268844224,21.7310580616529,23.877163241484837,27.691634713867,29.35721576845179,35.89012649414018,28.69099290129469,27.247722868812772,0.0,0.0,13.06.1974,12.09.1977,26.10.2004,True,20,83.87225019878079
FRIGG,1998,0.0,77.9069380352619,16.403117602802734,24.806240399059625,27.232552147322263,22.90416268844224,21.7310580616529,23.877163241484837,27.691634713867,29.35721576845179,35.89012649414018,10.268661818513618,0.0,0.0,13.06.1974,12.09.1977,26.10.2004,True,21,105.64537503313015
FRIGG,1999,0.0,79.099233099589,22.562376356034985,16.403117602802734,24.806240399059625,27.232552147322263,22.90416268844224,21.7310580616529,23.877163241484837,27.691634713867,29.35721576845179,-10.113878082645492,0.0,0.0,13.06.1974,12.09.1977,26.10.2004,True,22,115.92896899019348
FRIGG,2000,0.0,80.8989663311122,35.25693997530201,22.562376356034985,16.403117602802734,24.806240399059625,27.232552147322263,22.90416268844224,21.7310580616529,23.877163241484837,27.691634713867,0.0,0.0,0.0,13.06.1974,12.09.1977,26.10.2004,True,23,100.00833333333333
FRIGG,2001,0.0,82.7426835695228,29.549440440200854,35.25693997530201,22.562376356034985,16.403117602802734,24.806240399059625,27.232552147322263,22.90416268844224,21.7310580616529,23.877163241484837,0.0,0.0,0.0,13.06.1974,12.09.1977,26.10.2004,True,24,89.14166666666668
FRIGG,2002,0.0,84.0129382587567,29.713677262955862,29.549440440200854,35.25693997530201,22.562376356034985,16.403117602802734,24.806240399059625,27.232552147322263,22.90416268844224,21.7310580616529,0.0,0.0,0.0,13.06.1974,12.09.1977,26.10.2004,True,25,83.725
FRIGG,2003,0.0,85.6881251271034,33.70653746613997,29.713677262955862,29.549440440200854,35.25693997530201,22.562376356034985,16.403117602802734,24.806240399059625,27.232552147322263,22.90416268844224,0.0,0.0,0.0,13.06.1974,12.09.1977,26.10.2004,True,26,85.64166666666667
FRIGG,2004,0.0,88.04447180829193,43.42123839784289,33.70653746613997,29.713677262955862,29.549440440200854,35.25693997530201,22.562376356034985,16.403117602802734,24.806240399059625,27.232552147322263,0.0,0.0,0.0,13.06.1974,12.09.1977,26.10.2004,True,27,103.525
FRØY,1995,0.871,74.41514845363629,22.90416268844224,21.7310580616529,23.877163241484837,27.691634713867,29.35721576845179,35.89012649414018,28.69099290129469,24.412018536780177,31.307848219759503,1369.344846009249,34.0,5.6,18.05.1992,15.05.1995,05.03.2001,True,0,73.86694937715346
FRØY,1996,1.778,75.7732873818402,27.232552147322263,22.90416268844224,21.7310580616529,23.877163241484837,27.691634713867,29.35721576845179,35.89012649414018,28.69099290129469,24.412018536780177,178.16305015209633,34.0,5.6,18.05.1992,15.05.1995,05.03.2001,True,1,70.05035780545985
FRØY,1997,1.396,77.0706605506334,24.806240399059625,27.232552147322263,22.90416268844224,21.7310580616529,23.877163241484837,27.691634713867,29.35721576845179,35.89012649414018,28.69099290129469,0.0,34.0,5.6,18.05.1992,15.05.1995,05.03.2001,True,2,83.87225019878079
FRØY,1998,0.716,77.9069380352619,16.403117602802734,24.806240399059625,27.232552147322263,22.90416268844224,21.7310580616529,23.877163241484837,27.691634713867,29.35721576845179,35.89012649414018,0.0,34.0,5.6,18.05.1992,15.05.1995,05.03.2001,True,3,105.64537503313015
FRØY,1999,0.493,79.099233099589,22.562376356034985,16.403117602802734,24.806240399059625,27.232552147322263,22.90416268844224,21.7310580616529,23.877163241484837,27.691634713867,29.35721576845179,0.0,34.0,5.6,18.05.1992,15.05.1995,05.03.2001,True,4,115.92896899019348
FRØY,2000,0.263,80.8989663311122,35.25693997530201,22.562376356034985,16.403117602802734,24.806240399059625,27.232552147322263,22.90416268844224,21.7310580616529,23.877163241484837,27.691634713867,0.0,34.0,5.6,18.05.1992,15.05.1995,05.03.2001,True,5,100.00833333333333
FRØY,2001,0.036000000000000004,82.7426835695228,29.549440440200854,35.25693997530201,22.562376356034985,16.403117602802734,24.806240399059625,27.232552147322263,22.90416268844224,21.7310580616529,23.877163241484837,0.0,34.0,5.6,18.05.1992,15.05.1995,05.03.2001,True,6,89.14166666666668
GAUPE,2012,0.111,103.896811080026,107.46399769735716,109.01379507843096,79.51166666666667,62.24127432913394,98.7752213798446,75.35718737656343,69.54947373496447,59.88122404491713,43.42123839784289,224.26097353510968,10.5,0.2,25.06.2010,30.03.2012,,False,0,385.175
GAUPE,2013,0.05,105.444891271546,103.02775097963944,107.46399769735716,109.01379507843096,79.51166666666667,62.24127432913394,98.7752213798446,75.35718737656343,69.54947373496447,59.88122404491713,10.431989513529249,10.5,0.2,25.06.2010,30.03.2012,,False,1,384.4666666666667
GAUPE,2014,0.022,106.980012591836,92.56246184148432,103.02775097963944,107.46399769735716,109.01379507843096,79.51166666666667,62.24127432913394,98.7752213798446,75.35718737656343,69.54947373496447,0.0,10.5,0.2,25.06.2010,30.03.2012,,False,2,360.5166666666667
GIMLE,2005,0.3,90.87712250590259,59.88122404491713,43.42123839784289,33.70653746613997,29.713677262955862,29.549440440200854,35.25693997530201,22.562376356034985,16.403117602802734,24.806240399059625,0.0,8.5,3.0,18.05.2006,18.05.2006,,False,0,135.09166666666667
GIMLE,2006,0.256,93.6695321591134,69.54947373496447,59.88122404491713,43.42123839784289,33.70653746613997,29.713677262955862,29.549440440200854,35.25693997530201,22.562376356034985,16.403117602802734,105.69071684038298,8.5,3.0,18.05.2006,18.05.2006,,False,1,156.12500000000003
GIMLE,2007,0.55,96.1620284975459,75.35718737656343,69.54947373496447,59.88122404491713,43.42123839784289,33.70653746613997,29.713677262955862,29.549440440200854,35.25693997530201,22.562376356034985,291.1752220442664,8.5,3.0,18.05.2006,18.05.2006,,False,2,152.07500000000005
GIMLE,2008,0.611,98.04837554103632,98.7752213798446,75.35718737656343,69.54947373496447,59.88122404491713,43.42123839784289,33.70653746613997,29.713677262955862,29.549440440200854,35.25693997530201,277.414081058548,8.5,3.0,18.05.2006,18.05.2006,,False,3,210.6916666666667
GIMLE,2009,0.333,98.79296441592571,62.24127432913394,98.7752213798446,75.35718737656343,69.54947373496447,59.88122404491713,43.42123839784289,33.70653746613997,29.713677262955862,29.549440440200854,6.073306976334423,8.5,3.0,18.05.2006,18.05.2006,,False,4,209.725
GIMLE,2010,0.227,100.0,79.51166666666667,62.24127432913394,98.7752213798446,75.35718737656343,69.54947373496447,59.88122404491713,43.42123839784289,33.70653746613997,29.713677262955862,1.0,8.5,3.0,18.05.2006,18.05.2006,,False,5,278.4
GIMLE,2011,0.2,102.06429983160999,109.01379507843096,79.51166666666667,62.24127432913394,98.7752213798446,75.35718737656343,69.54947373496447,59.88122404491713,43.42123839784289,33.70653746613997,8.817970646786959,8.5,3.0,18.05.2006,18.05.2006,,False,6,359.6083333333333
GIMLE,2012,0.14400000000000002,103.896811080026,107.46399769735716,109.01379507843096,79.51166666666667,62.24127432913394,98.7752213798446,75.35718737656343,69.54947373496447,59.88122404491713,43.42123839784289,144.37401729728091,8.5,3.0,18.05.2006,18.05.2006,,False,7,385.175
GIMLE,2013,0.102,105.444891271546,103.02775097963944,107.46399769735716,109.01379507843096,79.51166666666667,62.24127432913394,98.7752213798446,75.35718737656343,69.54947373496447,59.88122404491713,464.6977146935757,8.5,3.0,18.05.2006,18.05.2006,,False,8,384.4666666666667
GIMLE,2014,0.061,106.980012591836,92.56246184148432,103.02775097963944,107.46399769735716,109.01379507843096,79.51166666666667,62.24127432913394,98.7752213798446,75.35718737656343,69.54947373496447,0.0,8.5,3.0,18.05.2006,18.05.2006,,False,9,360.5166666666667
GJØA,2010,0.241,100.0,79.51166666666667,62.24127432913394,98.7752213798446,75.35718737656343,69.54947373496447,59.88122404491713,43.42123839784289,33.70653746613997,29.713677262955862,2672.0,39.5,11.8,14.06.2007,06.11.2010,,False,0,278.4
GJØA,2011,2.149,102.06429983160999,109.01379507843096,79.51166666666667,62.24127432913394,98.7752213798446,75.35718737656343,69.54947373496447,59.88122404491713,43.42123839784289,33.70653746613997,2397.5082414097437,39.5,11.8,14.06.2007,06.11.2010,,False,1,359.6083333333333
GJØA,2012,2.763,103.896811080026,107.46399769735716,109.01379507843096,79.51166666666667,62.24127432913394,98.7752213798446,75.35718737656343,69.54947373496447,59.88122404491713,43.42123839784289,1070.2927148971758,39.5,11.8,14.06.2007,06.11.2010,,False,2,385.175
GJØA,2013,1.935,105.444891271546,103.02775097963944,107.46399769735716,109.01379507843096,79.51166666666667,62.24127432913394,98.7752213798446,75.35718737656343,69.54947373496447,59.88122404491713,32.24433122363587,39.5,11.8,14.06.2007,06.11.2010,,False,3,384.4666666666667
GJØA,2014,1.425,106.980012591836,92.56246184148432,103.02775097963944,107.46399769735716,109.01379507843096,79.51166666666667,62.24127432913394,98.7752213798446,75.35718737656343,69.54947373496447,0.0,39.5,11.8,14.06.2007,06.11.2010,,False,4,360.5166666666667
GLITNE,2001,0.746,82.7426835695228,29.549440440200854,35.25693997530201,22.562376356034985,16.403117602802734,24.806240399059625,27.232552147322263,22.90416268844224,21.7310580616529,23.877163241484837,767.4394551954007,19.7,8.9,08.09.2000,28.08.2001,24.02.2013,True,0,89.14166666666668
